"county","MEDIAN_AGE","POVERTY_RATE","MEDIAN_HOUSEHOLD_INCOME","PCT_NO_HEALTHCARE","PCT_WITH_A_DISABILITY","PCT_SNAP_ASSISTANCE","AHOLD.DELHAIZE.USA.INC","ALBERTSONS.CO.INC","COSTCO.WHOLESALE.CORP","DOLLAR.GENERAL.CORP","DOLLAR.TREE.INC","KROGER.CO","LONE.STAR.FUNDS","MEIJER.INC","PUBLIX.SUPER.MARKETS.INC","TARGET.CORP","TRADER.JOE.S","WAKEFERN.FOOD.CORP.INC","WALMART.INC","WEGMANS.FOOD.MARKETS.INC","TOTAL_POPULATION"
" Lavaca County",44.0166666666667,0.0926042667576834,60665.1666666667,0.112843633441234,0.153533153575271,0.0822124819269783,NA,NA,NA,0.119416666666667,0.0205,NA,NA,NA,NA,NA,NA,NA,0.455725,NA,20287
" Lawrence County",41.7355704697987,0.17129036968446,51367.4589041096,0.0753627556105106,0.196701447800307,0.179647718543981,NA,0.31022,NA,0.136173722627737,0.039192,0.269685294117647,NA,NA,0.22145,NA,NA,NA,0.513708333333333,NA,499802
" Le Flore County",39.55,0.218433253316967,42966.5833333333,0.185851806651496,0.219069272281082,0.212594321851465,NA,NA,NA,0.296091666666667,0.023075,NA,NA,NA,NA,0.117066666666667,NA,NA,0.6829875,NA,48436
" Le Sueur County",41.4428571428571,0.0766176993012387,82097,0.0511640908929195,0.114363222778384,0.0648529896112683,NA,NA,NA,0.0518142857142857,0.0368,NA,NA,NA,NA,0.257,NA,NA,0.6548,NA,28567
" Lea County",32.5,0.158342065324604,63548.2222222222,0.141787952811801,0.1263669926497,0.161402614428353,NA,0.16865,NA,0.0525722222222222,0.0316875,NA,NA,NA,NA,NA,NA,NA,0.437363636363636,NA,72743
" Leake County",36.8666666666667,0.216173135310928,39623.5,0.138712333387434,0.323361355515649,0.119927048845044,NA,NA,NA,0.143966666666667,0.0628333333333333,NA,NA,NA,NA,NA,NA,NA,0.347133333333333,NA,21452
" Leavenworth County",38.852380952381,0.0883477972181623,86085.3809523809,0.0526514167326088,0.139074333681521,0.0622345404644357,NA,NA,NA,0.0464666666666667,0.01524,0.00977,NA,NA,NA,0.135525,NA,NA,0.630907142857143,NA,98507
" Lebanon County",42.0484848484848,0.109312693704536,67081.4848484848,0.0825156702693118,0.138228884585391,0.125875216424608,0.202089655172414,NA,NA,0.0223030303030303,0.0161620689655172,NA,NA,NA,NA,NA,NA,0.166626086956522,0.356040740740741,NA,142486
" Lee County",46.343956043956,0.149014988275437,62851.8005540166,0.106080103151418,0.165630855880236,0.110868648964523,0.29768064516129,NA,0.149375675675676,0.056845671641791,0.0285109965635739,0.217186538461538,0.224371653543307,NA,0.407895850622407,0.11156640625,0.0553,NA,0.369009230769231,NA,1252355
" Leelanau County",54.6444444444444,0.0623115881194183,75065.3333333333,0.0499512177545639,0.13603429752181,0.0461535634767043,NA,NA,NA,NA,0.014,NA,NA,0.5416,NA,0.0826,NA,NA,0.14805,NA,22251
" Leflore County",34.925,0.313678790944346,33970.5,0.168903108416322,0.212565168112749,0.206016864386429,NA,NA,NA,0.0756,0.0355875,NA,NA,NA,NA,NA,NA,NA,0.0294625,NA,28555
" Lehigh County",39.5512195121951,0.126788412062196,72503.5609756098,0.0622964168627186,0.13905669978703,0.163406610225823,0.247416666666667,NA,0.12527,0.0244354430379747,0.0342106666666667,NA,NA,NA,NA,0.165,NA,0.169257894736842,0.248442857142857,0.00187777777777778,377281
" Lemhi County",51.2666666666667,0.127289586913733,44851.6666666667,0.0879378710087906,0.212494034602018,0.130106926304019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7948
" Lenawee County",42.024,0.11513744917426,60456.56,0.0583460167342475,0.151018367180487,0.110332066860418,NA,NA,NA,0.129679166666667,0.01730625,0.3202,NA,0.0130076923076923,NA,NA,NA,NA,0.596123076923077,NA,99346
" Lenoir County",42.3764705882353,0.256938033869163,40003.5294117647,0.105885231114791,0.377108886557576,0.310312121034188,0.261305882352941,NA,NA,0.0609882352941176,0.03745625,0.0953,NA,NA,NA,0.0663,NA,NA,0.0608857142857143,NA,55344
" Leon County",35.5348314606742,0.221166112196236,62329.1529411765,0.0855072132286628,0.154609184446986,0.126906453048959,NA,NA,0.157894117647059,0.0522513157894737,0.0349961038961039,NA,0.0398565217391304,NA,0.470482926829268,0.170830909090909,0.0692586206896552,NA,0.214406,NA,321985
" Leslie County",42.975,0.349552595222261,33703.25,0.0278191830260942,0.267656600770324,0.218834543237101,NA,NA,NA,0.260775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10622
" Letcher County",43.87,0.305651128078723,34840.3,0.0408442029349277,0.30089938145975,0.293298703330636,NA,NA,NA,0.059275,NA,NA,NA,NA,NA,NA,NA,NA,0.4275,NA,21784
" Levy County",48.7916666666667,0.19199850884297,43970,0.150381873499399,0.225698124548735,0.184569631205067,NA,NA,NA,0.0877636363636364,0.014,NA,0.35271,NA,0.6525,NA,NA,NA,0.512125,NA,42392
" Lewis County",43.60625,0.154610256319737,54001.5531914894,0.0740969346631215,0.185794223569739,0.17159164802646,NA,0.356742857142857,NA,0.109510810810811,0.0272586206896552,0.2248,NA,NA,NA,NA,NA,NA,0.525981481481481,NA,164093
" Lewis and Clark County",42.0588235294118,0.0811089317879474,67925.2941176471,0.0514792088296585,0.135396593118895,0.0833062906648618,NA,0.25228,0.131207142857143,NA,0.01212,NA,NA,NA,NA,0.12204,NA,NA,0.255085714285714,NA,70340
" Lexington County",39.9934065934066,0.120452006624356,70335.1758241758,0.096562824425909,0.156312384290633,0.106541800155582,0.200175903614458,NA,0.0838,0.0519725274725275,0.0255423529411765,0.10417,NA,NA,0.239121621621622,0.0932310344827586,NA,NA,0.360624324324324,NA,291723
" Liberty County",34.8225,0.15479383363924,52319.7692307692,0.145772002998904,0.215088684737832,0.183206281608177,0.0964928571428571,NA,NA,0.17295641025641,0.0229391304347826,0.186646666666667,NA,NA,NA,NA,NA,NA,0.578495652173913,NA,172502
" Licking County",40.4065217391304,0.0944638446968245,78456.7826086956,0.0551340140233779,0.161173403519433,0.122235769028258,NA,NA,0.0339,0.0436347826086957,0.0182555555555556,0.407315909090909,NA,0.2348,NA,0.11597037037037,0.0075,NA,0.256467647058824,NA,177454
" Limestone County",41.0451612903226,0.149617934895658,62654.1935483871,0.109697826026588,0.174698916899493,0.116783430445763,NA,NA,NA,0.12762,0.0250615384615385,0.115225,NA,NA,0.296225,0.11474,NA,NA,0.413576,NA,123469
" Lincoln County",44.5832335329341,0.121674657517034,61851.2754491018,0.088126624802588,0.178407137200293,0.116732492412846,0.230511538461538,0.287438095238095,0.08606,0.138521666666667,0.0479894736842105,0.142339285714286,NA,NA,0.0513666666666667,0.0555625,NA,NA,0.577573563218391,NA,619160
" Linn County",39.7055555555556,0.114033364318734,67268.3666666667,0.0556794394724619,0.130648910336428,0.127657688591959,NA,0.186240740740741,0.204684615384615,0.0297671428571429,0.0203927710843374,0.174407142857143,NA,NA,NA,0.124597826086957,0.0385,NA,0.307765671641791,NA,377396
" Lipscomb County",34.7,0.114124226810282,66883.5,0.180456984744697,0.185264667614539,0.0920378258591683,NA,NA,NA,0.1485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3138
" Litchfield County",48.3442307692308,0.0856388816445354,87541.1346153846,0.0383735884941972,0.131835042807843,0.0836218159903006,0.3998,NA,0.1722,0.0252357142857143,0.0178515151515152,NA,NA,NA,NA,0.173891666666667,NA,0.144592307692308,0.205035294117647,NA,185175
" Little River County",43.5833333333333,0.113944175307272,56644.1666666667,0.0596398072483819,0.218460404596626,0.0817566742446241,NA,NA,NA,0.14275,0.0803,NA,NA,NA,NA,NA,NA,NA,0.46052,NA,12104
" Live Oak County",43.375,0.178382481870016,51643.5,0.127985757603383,0.17000960167466,0.123723787170663,NA,NA,NA,0.121725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11378
" Livingston County",42.9876288659794,0.0791094001764525,82307.7789473684,0.0392944807364536,0.126718542067593,0.0765178512426525,NA,NA,0.00429655172413793,0.0552734939759036,0.0339809523809524,0.235252631578947,NA,0.4009225,NA,0.034735,NA,NA,0.3349859375,0.196490909090909,319171
" Llano County",57.3375,0.0806553898684917,68088.625,0.138406689548723,0.210181951673447,0.078585642883656,NA,NA,NA,0.176042857142857,0.08465,NA,NA,NA,NA,NA,NA,NA,0.4342,NA,21246
" Logan County",41.4984375,0.147347536714282,59431.078125,0.0769075047617725,0.184127251217316,0.142701012780806,NA,NA,NA,0.0927851851851852,0.0375066666666667,0.172694444444444,NA,NA,NA,NA,NA,NA,0.659748936170213,NA,231865
" Long County",33.025,0.211660301753082,50880,0.137003513162,0.263791825808126,0.2195429915893,0.262933333333333,NA,NA,0.26205,0.04355,0.1006,NA,NA,NA,NA,NA,NA,0.529533333333333,NA,16398
" Lonoke County",39.8111111111111,0.122658016281969,61073.7777777778,0.0717390716795505,0.189066581519171,0.103812904388073,NA,NA,NA,0.2073,0.0605071428571429,0.12182,NA,NA,NA,NA,NA,NA,0.708257142857143,NA,73824
" Lorain County",41.6175,0.149111291532105,63752.025,0.0564435628894681,0.154910182266108,0.136106641093127,NA,NA,0.0797,0.0565105263157895,0.0527351351351351,NA,NA,0.203681818181818,NA,0.144938461538462,0.025625,NA,0.364413559322034,NA,316948
" Los Alamos County",41.125,0.0458671009283061,126966,0.030517300983971,0.0926425697828983,0.0355044137717275,NA,NA,NA,NA,NA,0.87315,NA,NA,NA,NA,NA,NA,NA,NA,19169
" Los Angeles County",37.862918178154,0.142125943393735,82056.1604887984,0.090646157242479,0.114086313926604,0.127321805880741,NA,0.24633565300286,0.256146296296296,0.035503125,0.0305388643067847,0.22364315920398,NA,NA,NA,0.227527492130115,0.146446118721461,NA,0.295365427509294,NA,10050798
" Loudon County",48.6,0.110120365341111,69644.0714285714,0.0858623393409366,0.144029447053181,0.0686116811453654,0.15346,NA,NA,0.0895071428571429,0.0104692307692308,0.3336,NA,NA,0.1945,NA,NA,NA,0.20163,NA,54349
" Loudoun County",38.5054054054054,0.0346001574846131,157900.756756757,0.0561553081261359,0.0731268478741348,0.0386160115154746,0.284995,0.126211111111111,0.154983333333333,0.0571,0.0280512195121951,0.318857627118644,NA,NA,NA,0.178434782608696,0.06975,NA,0.313430434782609,0.385764285714286,413574
" Louis County",41.2261290322581,0.115364388454333,75958.5419354839,0.0566005115401338,0.156695117743715,0.0999371306211179,NA,NA,0.100378260869565,0.0425478260869565,0.0250312977099237,0.00451851851851852,NA,0.00295128205128205,NA,0.120943065693431,0.0358872727272727,NA,0.341352325581395,NA,1202293
" Louisa County",44.8916666666667,0.103165036634401,72071.3333333333,0.0707819677920312,0.172764408620895,0.0816361797633801,0.4791,NA,NA,0.157983333333333,0.0446375,NA,NA,NA,NA,NA,NA,NA,0.6434,NA,48027
" Loup County",43.2,0.0616541353383459,46667,0.0646616541353384,0.180451127819549,0.0795454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665
" Love County",39.7666666666667,0.164863396232168,56528,0.147914166526271,0.226152544803403,0.135665826744131,NA,NA,NA,0.185,0.0504,NA,NA,NA,NA,NA,NA,NA,NA,NA,10105
" Loving County",31.2,0.0120481927710843,NA,0,0.156626506024096,0.0303030303030303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83
" Lowndes County",35.521568627451,0.226158699814926,48958.8431372549,0.137348380883369,0.175347171378268,0.176640573143498,0.052575,NA,NA,0.0991333333333333,0.0182142857142857,0.163133333333333,0.238838461538462,NA,0.168184,0.0785533333333333,NA,NA,0.464241025641026,NA,186675
" Lubbock County",33.7811320754717,0.19059561183893,61107.1274509804,0.1350293300041,0.146532635508909,0.128105189590072,NA,0.437514150943396,0.092990243902439,0.036827619047619,0.016689898989899,NA,NA,NA,NA,0.114344285714286,NA,NA,0.353879569892473,NA,309246
" Lucas County",39.2122093023256,0.20177021426375,55643.1627906977,0.0651210337518942,0.205638709707951,0.193372023812634,NA,NA,0.162665714285714,0.0448805882352941,0.0275821917808219,0.379514285714286,NA,0.318570930232558,NA,0.117006779661017,NA,NA,0.255390410958904,NA,439862
" Luce County",49.65,0.152389130238031,51470,0.034004914004914,0.233761652638248,0.145601889923895,NA,NA,NA,0.0748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5520
" Lucie County",46.9424242424242,0.125718919580497,59933.7384615385,0.125425466523511,0.18405334800222,0.146923188420872,NA,NA,NA,0.0272788461538462,0.0624593220338983,NA,0.230257142857143,NA,0.35706935483871,0.133783333333333,NA,NA,0.577941025641026,NA,324599
" Lumpkin County",35.75,0.130774618177674,63325.75,0.0990160774203515,0.119812634842581,0.10544651976042,0.1417,NA,NA,0.0911875,0.02065,0.2874,NA,NA,NA,NA,NA,NA,0.70995,NA,33188
" Luna County",36.9,0.24205364762934,36906.8571428571,0.0775418451084418,0.203443113830488,0.249765727610041,NA,NA,NA,0.0139,0.0199,NA,NA,NA,NA,NA,NA,NA,0.6107,NA,25282
" Lunenburg County",44.8,0.146091917984956,48400,0.0909184831689825,0.299959186274984,0.170984524344646,0.4089,NA,NA,0.178666666666667,0.0254,NA,NA,NA,NA,NA,NA,NA,0.41365,NA,11982
" Luzerne County",42.1549019607843,0.146939107651478,57984.7745098039,0.055923520555439,0.163277340532851,0.194760502392161,0.104133333333333,NA,NA,0.0541232323232323,0.0453698630136986,NA,NA,NA,NA,0.013325,NA,0.04136,0.299830303030303,0.348353846153846,328138
" Lycoming County",41.609375,0.133689983830702,58084.5625,0.0599819127558832,0.168068004270225,0.155144593280363,0.04482,NA,NA,0.0938064516129032,0.0460791666666667,NA,NA,NA,NA,0.147642857142857,NA,NA,0.3332625,0.0584791666666667,114274
" Lyman County",34.3,0.237123367045933,47179,0.211416758418203,0.146952058808851,0.278270864858573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3746
" Lynn County",37.2,0.145789063903819,53657,0.141196243142493,0.207681466859029,0.140223850192447,NA,0.3897,NA,0.2292,0.0269,NA,NA,NA,NA,0.0804,NA,NA,0.385,NA,5587
" Lyon County",41.2046511627907,0.112636114256966,60940.3333333333,0.0793267647097989,0.163486985657728,0.107005104415513,NA,NA,0.0063,0.0742733333333333,0.0272,0.230052941176471,NA,NA,NA,NA,NA,NA,0.605256,NA,136477
" Mackinac County",52.5,0.141490019394223,54177,0.0956944942690404,0.202735322393057,0.115099389020338,NA,NA,NA,0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10814
" Macomb County",41.5408333333333,0.116855750080248,70643.9789029536,0.0564126233719972,0.160313247793919,0.124963703129862,NA,NA,0.00669272727272727,0.0205732673267327,0.0469841201716738,0.294482242990654,NA,0.417176047904192,NA,0.0976211538461538,NA,NA,0.279990510948905,NA,888925
" Macon County",42.4794520547945,0.195941473982469,48937.9722222222,0.0867753598347307,0.211594650755928,0.195816953190718,NA,NA,0.1983,0.0901014084507042,0.0407942028985507,0.270986842105263,0.27845,NA,NA,0.0831909090909091,NA,NA,0.442209090909091,NA,212859
" Macoupin County",43.8076923076923,0.139649743141033,60993.5384615385,0.0372824519597151,0.151822176093491,0.139395954874929,NA,NA,NA,0.225116666666667,0.0767,0.0636,NA,NA,NA,NA,NA,NA,0.731728571428571,NA,45152
" Madera County",36.3852941176471,0.195561475585604,66569.2647058823,0.0788875219789391,0.144793428213088,0.216361623218172,NA,0.326975,0.1986,0.0733307692307692,0.0565566666666667,NA,NA,NA,NA,0.20725,0.0589,NA,0.358025,NA,156304
" Madison County",39.5589473684211,0.143983731010821,65437.9893899204,0.0775682686264247,0.177141006580023,0.133128682879525,0.3879,0.128122222222222,0.1141828125,0.0683190883190883,0.0294135542168675,0.221545414847162,0.75398,0.295359375,0.19699175257732,0.123591666666667,NA,NA,0.403434843205575,NA,1445158
" Magoffin County",41.8,0.294047789050123,29990,0.0493085488489601,0.300779453933046,0.317600528308047,NA,NA,NA,0.5752,0.0245,NA,NA,NA,NA,NA,NA,NA,0.6773,NA,11818
" Mahaska County",38.1571428571429,0.137682297015928,59507.4285714286,0.0539059206006626,0.136442924944189,0.153631731374862,NA,NA,NA,0.0349857142857143,0.0258,NA,NA,NA,NA,NA,NA,NA,0.407833333333333,NA,22132
" Mahnomen County",35.05,0.211369019803272,48525,0.142624190743001,0.159743724985263,0.243157188746514,NA,NA,NA,0.1718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5429
" Mahoning County",42.5613333333333,0.222082464154098,49143.1081081081,0.0573239074338312,0.221104944140185,0.233802357663484,NA,NA,NA,0.05724,0.0354175675675676,NA,NA,NA,NA,0.05728,NA,NA,0.336946031746032,NA,229044
" Major County",42.6333333333333,0.107895747598283,60479.6666666667,0.118982195554504,0.188858092337296,0.124630396558338,NA,NA,NA,0.444266666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7753
" Malheur County",35.8285714285714,0.189479749001245,47854.7142857143,0.101464555255981,0.146040497068009,0.247432199290053,NA,0.28615,NA,NA,0.0339,NA,NA,NA,NA,NA,NA,NA,0.0693333333333333,NA,31313
" Manatee County",50.1494623655914,0.102762830394167,68879.8494623656,0.117303069721713,0.163665128685346,0.103943774662328,NA,NA,0.243155555555556,0.0393014084507042,0.0492417721518987,NA,0.246283333333333,NA,0.458681707317073,0.191888888888889,NA,NA,0.347920754716981,NA,394824
" Manistee County",49.4777777777778,0.102698183132614,55748.5555555556,0.0500719062308631,0.183359386482582,0.121020460593599,NA,NA,NA,0.0854333333333333,0.018725,NA,NA,0.760857142857143,NA,NA,NA,NA,NA,NA,24939
" Manitowoc County",44.5684210526316,0.101462449060891,61358.5263157895,0.0468433464769985,0.129187759020125,0.107966745613799,NA,NA,NA,0.130536363636364,0.013075,0.103452941176471,NA,0.0218454545454545,NA,NA,NA,NA,0.337784615384615,NA,81103
" Marathon County",40.875,0.0821991654427942,68689.40625,0.0620088224394302,0.1216408245353,0.0972947272933574,NA,NA,NA,0.0440076923076923,0.012875,0.250315384615385,NA,NA,NA,0.12035625,NA,NA,0.35325652173913,NA,137597
" Marengo County",43.0875,0.227004568822918,35290.625,0.103798270214488,0.360726556711264,0.198054026208043,NA,NA,NA,0.1927,0.02295,NA,NA,NA,NA,NA,NA,NA,0.611783333333333,NA,19397
" Maricopa County",38.6942231075697,0.126167098697569,79573.3672032193,0.107675374996374,0.123079521048636,0.101776634777459,NA,0.203463698630137,0.1570456,0.0323571917808219,0.0232577344701583,0.251460228571429,NA,NA,NA,0.137720449897751,0.0608672514619883,NA,0.299138348082596,NA,4397427
" Maries County",44.6666666666667,0.159260732002735,51094.3333333333,0.107806026120518,0.185706547977888,0.122076487773373,NA,NA,NA,0.1672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8457
" Marin County",47.5241935483871,0.0717164139930288,135573.163934426,0.0352636468376719,0.0980350425109451,0.0676741629849435,NA,0.282628571428571,0.0045,NA,0.028384375,NA,NA,NA,NA,0.217768181818182,0.141425,NA,NA,NA,262387
" Marinette County",48.75,0.0968256165698409,56901.3333333333,0.0435386088904575,0.164585806164535,0.104544250607948,NA,NA,NA,0.138027272727273,0.0444333333333333,NA,NA,NA,NA,NA,NA,NA,0.701728571428571,NA,41720
" Marion County",39.2308988764045,0.162690980109575,56343.941509434,0.0972037671750794,0.191892321810765,0.158249052345422,0.2018,0.203166071428571,0.106166666666667,0.0800410367170626,0.0376061176470588,0.353628975265018,0.223342105263158,0.305520689655172,0.371722077922078,0.112740163934426,0.0517666666666667,NA,0.389625568181818,NA,2100522
" Mariposa County",51.3333333333333,0.125061388044687,51502,0.0668316857526713,0.178571343237072,0.116175502759508,NA,NA,NA,0.6659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17225
" Marlboro County",42.8625,0.28570739791989,32085.5,0.115344356273542,0.308597631012712,0.242858405044087,0.0970375,NA,NA,0.0797375,0.02465,NA,NA,NA,NA,NA,NA,NA,0.7255375,NA,26912
" Marquette County",41.7903225806452,0.161628339098298,57573.5333333333,0.0468466497549634,0.145249300256294,0.125421762415718,NA,NA,NA,0.129605263157895,0.007575,0.3503,NA,0.201918181818182,NA,0.0813333333333333,NA,NA,0.2492,NA,81895
" Marshall County",42.5904761904762,0.145804723319269,55945.1826923077,0.095211962607484,0.17419661063118,0.109106126149183,NA,NA,0.0398,0.0948079207920792,0.0276012345679012,0.237103225806452,NA,0.1602,0.315330769230769,0.0815,NA,NA,0.428936585365854,NA,364498
" Martin County",49.3206349206349,0.120716238867697,69355.2580645161,0.0864223071715954,0.18145975843862,0.0960255501414014,0.372516666666667,NA,NA,0.0696021276595745,0.0502372093023256,0.35485,0.174540909090909,NA,0.344177777777778,0.370566666666667,NA,NA,0.454346875,NA,227098
" Mason County",46.0106382978723,0.140176680137454,59612.170212766,0.0654592550727384,0.193503164289494,0.159344266245879,NA,0.554441666666667,0.1155,0.153368965517241,0.0204826086956522,0.0557866666666667,NA,0.593328571428571,NA,0.0866,0.043,NA,0.454008695652174,NA,154010
" Massac County",43.875,0.141777000339337,56347.5,0.0705007372018308,0.227330809294197,0.134341684595553,NA,NA,NA,0.0842,0.1027,0.0432,NA,NA,NA,NA,NA,NA,0.629,NA,14280
" Matagorda County",39.4083333333333,0.196810984002951,47970,0.164588796322212,0.196755871257581,0.160554489619839,NA,NA,NA,0.143245454545455,0.04522,NA,NA,NA,NA,NA,NA,NA,0.588375,NA,36323
" Mathews County",53.325,0.0732874048467772,74410.75,0.0974415986676103,0.209985476863447,0.0700483733526385,0.70425,NA,NA,0.149975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8548
" Maui County",43.1977272727273,0.0973382989903048,88809.4090909091,0.0480914066273366,0.103923598047318,0.103744595111297,NA,0.454555555555556,0.308966666666667,NA,NA,NA,NA,NA,NA,0.18415,NA,NA,0.43174,NA,164568
" Maury County",40.6904761904762,0.102192714974006,66286.1904761905,0.0853002740760271,0.130944372751217,0.0893788994929457,0.189188888888889,NA,NA,0.0428380952380952,0.030747619047619,0.15686,NA,NA,0.1743,0.160728571428571,NA,NA,0.371564285714286,NA,99011
" Maverick County",30.3615384615385,0.258415619900155,46918.8461538462,0.279875981819956,0.123128470834986,0.265170120149021,NA,NA,NA,0.0716538461538462,0.05335,NA,NA,NA,NA,NA,NA,NA,0.652245454545455,NA,57769
" Mayes County",41.17,0.166234177984854,54866.9,0.174326853120015,0.246481064911495,0.159906147866646,NA,NA,NA,0.07891,0.0171222222222222,NA,NA,NA,NA,NA,NA,NA,0.633244444444444,NA,39303
" McClain County",39.1111111111111,0.0811417438932472,73826.5555555556,0.102542033835264,0.148737856279943,0.0833598505094853,NA,NA,NA,0.0948444444444444,0.01802,NA,NA,NA,NA,0.1915,NA,NA,0.660114285714286,NA,41258
" McCone County",52.5,0.0354330708661417,63365,0.0936288088642659,0.12751677852349,0.0217129071170084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1805
" McCook County",39.35,0.0742488700715106,72331.5,0.0776875864108958,0.109927957840373,0.0812362861046327,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5676
" McCormick County",57.7,0.144415275646364,54580.3333333333,0.0578728592109205,0.261433813629438,0.108306170484241,0.5814,NA,NA,0.3795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9584
" McCracken County",42.1263157894737,0.189126771596002,49474.1578947368,0.063336890754604,0.197534563215919,0.135975343143791,NA,NA,NA,0.0667210526315789,0.0484722222222222,0.0688666666666667,NA,NA,NA,NA,NA,NA,0.724363157894737,NA,67394
" McCreary County",39.65,0.320346184432008,34658.1666666667,0.0315156703719286,0.228656900236189,0.308434411315948,NA,NA,NA,0.09018,0.0281,0.61444,NA,NA,NA,NA,NA,NA,0.6618,NA,17044
" McCulloch County",46.1333333333333,0.141718551192241,50503.6666666667,0.167890197490886,0.199629695100711,0.0677873381363719,NA,NA,NA,0.0670333333333333,0.100533333333333,NA,NA,NA,NA,NA,NA,NA,0.6986,NA,7676
" McCurtain County",39.9111111111111,0.211941002795833,43422.3333333333,0.216444954849529,0.238993478367438,0.199477805818615,NA,NA,NA,0.2194,0.0594833333333333,NA,NA,NA,NA,NA,NA,NA,0.874316666666667,NA,31112
" McDonald County",40.6333333333333,0.171734361119998,42872,0.197753448895348,0.160959131772575,0.0865571327112235,NA,NA,NA,0.1519,0.148333333333333,NA,NA,NA,NA,NA,NA,NA,0.762,NA,23267
" McDonough County",36.8363636363636,0.284896432637757,50751.1111111111,0.0647220981560847,0.141016982085285,0.135464599580442,NA,NA,NA,0.024,0.0106454545454545,NA,NA,NA,NA,NA,NA,NA,0.486336363636364,NA,27743
" McDowell County",44.785,0.207482063117372,42028.95,0.0921939839936266,0.253984834140383,0.242579992519981,0.1613,NA,NA,0.127229411764706,0.0186727272727273,NA,NA,NA,NA,NA,NA,NA,0.313858333333333,NA,63861
" McDuffie County",39.75,0.165176817267538,50807.1666666667,0.129595595712274,0.147545189778581,0.173926718804224,NA,NA,NA,0.1005,0.02715,NA,NA,NA,NA,NA,NA,NA,0.674866666666667,NA,21727
" McHenry County",40.9212121212121,0.0664509673407772,96450.5151515152,0.0493982579010509,0.0974452025578055,0.0753544859527526,NA,0.453859016393443,0.139805882352941,0.0309886363636364,0.0158431818181818,0.134158333333333,NA,0.151834285714286,NA,0.098475,0.02625,NA,0.297995918367347,NA,316169
" McIntosh County",49.6133333333333,0.20526848339409,47033.4666666667,0.183371245983043,0.263770873917301,0.178022930512851,NA,NA,NA,0.160076923076923,0.0661125,NA,0.500833333333333,NA,0.1013,0.0906,NA,NA,0.7239,NA,32964
" McKean County",43.2153846153846,0.146870971426065,52670.3076923077,0.0391669234660024,0.191899994457713,0.175001662935633,NA,NA,NA,0.0823615384615385,0.0423375,NA,NA,NA,NA,NA,NA,NA,0.1473,NA,46243
" McKenzie County",30.86,0.164131210678407,82313,0.200625748237117,0.1059400744229,0.029713206247145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13762
" McKinley County",34.428125,0.341421753881435,41953.875,0.212274258086985,0.164644208560383,0.325300427147192,NA,0.205566666666667,NA,0.066125,0.0173333333333333,NA,NA,NA,NA,NA,NA,NA,0.622175,NA,72946
" McLean County",37.1075471698113,0.175527451525023,71800,0.0455107902751763,0.114630978201034,0.102281672687887,NA,0.338129268292683,NA,0.0737901960784314,0.0244418604651163,0.153007317073171,NA,0.149908695652174,NA,0.0911318181818182,NA,NA,0.267817857142857,NA,190425
" McLennan County",35.0210526315789,0.200576445190706,57508.75,0.143377162256898,0.168785291467481,0.142272518610438,NA,NA,NA,0.0692245614035088,0.0359666666666667,NA,NA,NA,NA,0.116919047619048,NA,NA,0.591102272727273,NA,258031
" McLeod County",40.6666666666667,0.0708582256721344,68298.1111111111,0.0472446860713459,0.132999822793453,0.0712123477639998,NA,NA,NA,0.0357375,0.0320714285714286,NA,NA,NA,NA,0.261866666666667,NA,NA,0.0155,NA,36662
" McMinn County",43.5285714285714,0.170389214080333,52304.4285714286,0.105935794781798,0.21002601418225,0.137459421717776,NA,NA,NA,0.0685428571428571,0.0334642857142857,NA,NA,NA,0.1568,0.1346,NA,NA,0.418136363636364,NA,53065
" McMullen County",33.8,0.122085048010974,63056,0.241426611796982,0.164609053497942,0.10752688172043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729
" McNairy County",43.175,0.168598097617412,42134.75,0.106216050201868,0.176827225686309,0.157694326830693,NA,NA,NA,0.1094,0.0312,0.2729,NA,NA,NA,NA,NA,NA,0.451428571428571,NA,25916
