"State","County","Urban","LILATracts_1And10","LowIncomeTracts","PovertyRate","MedianFamilyIncome","lapophalfshare","lalowihalfshare","lakidshalfshare","laseniorshalf","Pop2010","border_flag"
"Georgia","Walker County",0.461538461538462,0.384615384615385,0.384615384615385,17.7735952082224,53933.5384615385,92.7177758542896,38.2725107063867,22.0731277611681,718.762083022131,68756,FALSE
"Georgia","Walton County",0.466666666666667,0.2,0.266666666666667,12.5768718694489,69402.9333333333,93.2313163210754,26.8075213018503,25.3689881517518,607.125951062914,83768,FALSE
"Georgia","Ware County",0.555555555555556,0.555555555555556,0.777777777777778,25.2389095929175,45640.2222222222,89.347878760233,44.5191403910133,21.4582575180321,556.420091458046,36312,FALSE
"Georgia","Warren County",0,0,1,26.3899695619747,41237,92.8799095074303,49.631865654119,21.6527177380862,485.194053767879,5834,FALSE
"Georgia","Washington County",0.2,0.4,0.8,24.5845567561099,49234.2,90.8534044530472,40.4621759133401,21.252818036782,517.842129770418,21187,FALSE
"Georgia","Wayne County",0.166666666666667,0.333333333333333,0.666666666666667,19.7820420853,53442.6666666667,91.4656860522939,39.9054941859514,22.5177614378675,564.333196931626,30099,FALSE
"Georgia","Webster County",0,0,1,25.1238360822028,41733,94.7820471095648,44.8097048441594,24.2356245787255,195.090393090451,2799,FALSE
"Georgia","Wheeler County",0,0,1,25.8513896766875,40719,100.000000700549,54.1072984897877,20.4341044667139,440.999997988696,7421,FALSE
"Georgia","White County",0,0,0.2,12.5296444688631,63332.4,95.3788228800839,33.7706352267248,20.4608545774673,892.44567347482,27144,FALSE
"Georgia","Whitfield County",0.555555555555556,0.166666666666667,0.444444444444444,18.050413123641,55098.7777777778,79.7860334757758,34.8115425725284,22.2642604394457,521.266545003597,102599,FALSE
"Georgia","Wilcox County",0,0.25,0.75,21.5225713269809,49909.5,78.7345929274688,37.5208448561344,18.9498045422317,269.714145067999,9255,FALSE
"Georgia","Wilkes County",0,0.25,0.5,22.4417051313304,51244,92.908805220947,44.2555082050005,20.1987878726036,433.752678675029,10593,FALSE
"Georgia","Wilkinson County",0,0.333333333333333,0.666666666666667,23.6907675905469,50901,95.1658624856897,45.002521116114,21.9126629549632,471.78471865705,9563,FALSE
"Georgia","Worth County",0,0,0.8,18.3469010281148,51588,94.0082272975268,34.7136005868259,22.5270289859556,572.386765246028,21679,FALSE
"Hawaii","Hawaii County",0.393939393939394,0.303030303030303,0.515151515151515,17.1050363305226,68048.7878787879,88.9582187668382,28.9007275206217,20.0766647776195,715.810397060446,185079,FALSE
"Hawaii","Honolulu County",0.941422594142259,0.0794979079497908,0.288702928870293,8.70441784168856,99299.0043859649,64.1385776670514,10.5337480005608,14.3013954522411,363.093974765889,953207,FALSE
"Hawaii","Kalawao County",0,0,0,10.6060606060606,123750,100.000000797089,18.1818184976186,0,26.0000004294416,90,FALSE
"Hawaii","Kauai County",0.428571428571429,0,0.0714285714285714,9.14431144879303,83543.6923076923,86.8856240974983,20.5125547891619,20.1350376317192,604.36089905688,67091,FALSE
"Hawaii","Maui County",0.764705882352941,0.0882352941176471,0.205882352941176,10.2755172208843,85205.5588235294,65.2585079769781,14.7048618816097,14.7979176278441,371.408558164607,154834,FALSE
"Idaho","Ada County",0.932203389830508,0.0169491525423729,0.203389830508475,11.9664614192184,80933.1694915254,74.1884599282147,19.1353957397985,18.9043138994783,504.486710869537,392365,FALSE
"Idaho","Adams County",0,0,0,10.7921452763411,56669,81.9641469908614,29.4908570777658,15.4627573314899,332.210567338763,3976,FALSE
"Idaho","Bannock County",0.818181818181818,0.272727272727273,0.5,18.5292507515741,60147.8181818182,80.4521933195194,31.2177532661004,21.7924695697449,350.34783086857,82839,FALSE
"Idaho","Bear Lake County",0,0,0.5,16.0135536332057,63625,85.358677021763,24.4370000751514,22.8706872427113,452.207389690683,5986,FALSE
"Idaho","Benewah County",0,0.5,0.5,16.0162423182665,54056.5,79.9893063498237,32.074543603086,18.8119682697467,684.633704099939,9285,FALSE
"Idaho","Bingham County",0.375,0.125,0.25,13.6500668007565,59718.5,90.632929134536,34.9577559213851,29.6950649910983,577.121972393457,45607,FALSE
"Idaho","Blaine County",0,0,0,14.2807054129877,73123,78.261716695924,25.6687803400545,17.7047242609604,504.40526996842,21376,FALSE
"Idaho","Boise County",0,0,0,13.1271960646521,66304,96.9842581114776,32.4642697604521,20.8180525135056,1084.04713667498,7028,FALSE
"Idaho","Bonner County",0.111111111111111,0.111111111111111,0.444444444444444,15.3714887948383,59253.2222222222,84.0253026860315,29.6987539052525,17.4187607865225,689.60264691329,40877,FALSE
"Idaho","Bonneville County",0.857142857142857,0.0476190476190476,0.285714285714286,12.4299809852925,68625.7619047619,75.7368890400273,24.8500814171822,23.3365056908263,398.27908440933,104234,FALSE
"Idaho","Boundary County",0,0,0,16.8757770300381,59740.5,93.8167447618796,31.8792683835854,24.0456338923374,849.029713461976,10972,FALSE
"Idaho","Butte County",0,1,1,16.1517403206883,52181,70.0669308172812,24.4800335486155,20.2313938636716,338.119117564361,2891,FALSE
"Idaho","Camas County",0,1,1,23.2505643340858,55875,99.9999994389112,44.4695257589374,21.4861234702873,177.999998765588,1117,FALSE
"Idaho","Canyon County",0.724137931034483,0.206896551724138,0.655172413793103,17.8539724524728,54029.5517241379,74.5010502642949,32.8916549590926,22.938105631251,549.567459970428,188923,FALSE
"Idaho","Caribou County",0,0,0,8.6738652298012,67430.5,69.3831781861519,19.2865560670323,21.3677003170486,337.072364890382,6963,FALSE
"Idaho","Cassia County",0.166666666666667,0,0.166666666666667,14.025278702596,58521.6666666667,90.4166622743624,36.7501345540841,30.4320589847187,446.680951472421,22952,FALSE
"Idaho","Clark County",0,1,1,19.6843082636954,50833,100.000000592837,50.696378939052,31.3645624538071,129.000000266376,982,FALSE
"Idaho","Clearwater County",0,0,0,13.7532321008484,54853,81.9085483074101,29.140302363726,13.9595403214257,763.596031798092,8761,FALSE
"Idaho","Custer County",0,1,1,20.565991705294,56016,72.367626854636,33.7378208911486,13.9270201565195,578.455120057842,4368,FALSE
"Idaho","Elmore County",0.4,0.4,0.4,14.6175162423849,51620.6,89.745640280314,40.6590878688628,25.2725407419671,478.872635022545,27038,FALSE
"Idaho","Franklin County",0,0,0,11.8313182859155,61468.5,84.2771157716402,26.2099914455338,30.0383690827773,666.925878027459,12786,FALSE
"Idaho","Fremont County",0.333333333333333,0,0.333333333333333,13.0162609986896,59883.6666666667,86.6155169986065,31.942708949124,23.3383363732457,521.623934815182,13242,FALSE
"Idaho","Gem County",0.333333333333333,0.333333333333333,0.666666666666667,18.3971226933286,50564,97.4115380130637,37.7422043881452,23.7318269084179,982.604983496083,16719,FALSE
"Idaho","Gooding County",0,0,0,15.9113551326713,60619.5,61.3815654675341,25.5053577864785,18.3883090184846,616.864251690344,15464,FALSE
"Idaho","Idaho County",0,0.4,0.6,13.5147638138053,50685.2,84.3530609816201,38.4634496310514,15.8863506001244,540.887261604876,16267,FALSE
"Idaho","Jefferson County",0.25,0,0,8.43367349006127,62706,94.9325073571548,34.6408525869939,33.4113619521549,585.735014689611,26140,FALSE
"Idaho","Jerome County",0.4,0.4,0.8,20.5048950187384,55516.4,82.4171891540928,36.0127228452785,25.2889927990982,447.525239307548,22374,FALSE
"Idaho","Kootenai County",0.68,0,0.2,12.6912572748227,67507.88,76.6643082600554,23.1858032338381,18.4149415902884,625.48087526083,138494,FALSE
"Idaho","Latah County",0.571428571428571,0.428571428571429,0.428571428571429,18.7683522330973,69451.1428571429,65.8411005884478,22.4049956851459,14.3576373782036,413.485216540395,37244,FALSE
"Idaho","Lemhi County",0,0.333333333333333,0.333333333333333,13.0825361645987,56975,87.3855879872476,36.2233526937432,17.2650772041062,496.784540208728,7936,FALSE
"Idaho","Lewis County",0,0,0.333333333333333,13.8081999735548,53659.6666666667,82.7612669057884,36.6603211770297,16.4398997683759,208.456378868195,3821,FALSE
"Idaho","Lincoln County",0,0,0,13.4447398404861,54250,99.9999999381724,42.8273791548407,32.622887816939,573.000001661249,5208,FALSE
"Idaho","Madison County",0.666666666666667,0.333333333333333,0.666666666666667,30.4044936312804,43817.6666666667,76.8807989854673,37.8461797634107,22.1855785276756,309.153129934456,37536,FALSE
"Idaho","Minidoka County",0.4,0.4,0.4,17.6877648055113,56305.2,86.1176628254317,36.0939632787832,25.3282265431185,513.573148684231,20069,FALSE
"Idaho","Nez Perce County",0.8,0.1,0.3,14.0155414658734,69209.6,64.4578625848092,18.9097699516952,13.0893354069832,474.110783784456,39265,FALSE
"Idaho","Oneida County",0,0,0,13.0151338766007,58438,85.9357537512182,32.0278624612449,25.9501620380166,589.257541391971,4286,FALSE
"Idaho","Owyhee County",0,0.333333333333333,1,20.7695268817603,50630.6666666667,78.5817525866619,30.3746380434748,22.5634920301306,421.820681010143,11526,FALSE
"Idaho","Payette County",0.5,0,0,14.0403138176221,59498.75,83.1967339336775,31.0410103286573,23.7754394591994,736.889039661153,22623,FALSE
"Idaho","Power County",0,0.5,0.5,13.9234142371454,59552,83.1343469280432,38.2523544033399,24.67018144407,334.410044971121,7817,FALSE
"Idaho","Shoshone County",0.333333333333333,0.333333333333333,0.666666666666667,17.1753495201689,50806,57.1208589837733,22.9784288721067,11.5750294161764,498.545632310332,12765,FALSE
"Idaho","Teton County",0,0,0,6.13646633529146,76013,93.1321528232096,24.5659297694257,27.8734478308265,603.75793963388,10170,FALSE
"Idaho","Twin Falls County",0.571428571428571,0.0714285714285714,0.214285714285714,14.3182379337942,62182.7142857143,69.0364843449603,25.0669837733242,19.3414616487408,496.014145996429,77230,FALSE
"Idaho","Valley County",0,0,0,9.61438287260902,66598.6666666667,81.6461014502987,28.7190530131461,15.5798830390341,467.710373500667,9862,FALSE
"Idaho","Washington County",0,0,0.666666666666667,16.1445050022703,49354,81.6520126926162,33.2447189220585,18.3060730593908,571.503950019351,10198,FALSE
"Illinois","Adams County",0.722222222222222,0.0555555555555556,0.5,14.9101204097215,61058.1666666667,67.9585373308295,20.7787490047932,15.9169293558958,459.39904738317,67103,FALSE
"Illinois","Alexander County",0.5,0.75,1,30.5421407227899,38091.5,99.999999671872,51.8280853232827,23.8464406441103,349.249998382323,8238,FALSE
"Illinois","Bond County",0.25,0.25,0.25,13.566556644355,77068.75,92.8298941523709,26.5153167243865,19.8058983980274,605.197493434945,17768,FALSE
"Illinois","Boone County",0.714285714285714,0.285714285714286,0.428571428571429,11.8431163965627,73284.5714285714,83.9934745285168,23.7744703630988,24.0758300796719,734.979394532009,54165,FALSE
"Illinois","Brown County",0.5,0,0,10.1129861111111,78600.5,78.2079023077671,19.3471625206246,11.8155509769097,265.082905599991,6937,FALSE
"Illinois","Bureau County",0.3,0.1,0.2,12.5219416251068,68229.5,92.506093183567,26.4169686078296,21.3735320859642,594.060003301697,34978,FALSE
"Illinois","Calhoun County",0,0,0,12.8852939036811,71343,93.4534436509303,25.314222580411,20.3814160701372,469.767489489896,5089,FALSE
"Illinois","Carroll County",0.166666666666667,0.166666666666667,0.333333333333333,10.8265234109954,66989.5,90.5793378172846,24.6912978679796,18.3358903336949,493.261716644386,15387,FALSE
"Illinois","Cass County",0.4,0,0.6,13.1984389969822,59538.2,74.2848320037567,25.0653413321266,18.3459410254285,333.488119476557,13642,FALSE
"Illinois","Champaign County",0.906976744186046,0.0697674418604651,0.488372093023256,25.0553923817458,76778.2307692308,70.6963535393431,24.6370131799665,15.5796161371561,364.852380231915,201081,FALSE
"Illinois","Christian County",0.5,0,0.5,13.5958549759069,62793.8,67.9621683352098,22.1066694293222,15.0458504518465,410.14558161601,34800,FALSE
"Illinois","Clark County",0.25,0.25,0.5,13.5389914473747,63898.25,94.6870807703922,29.6456167922746,21.6226128472966,664.197684389753,16335,FALSE
"Illinois","Clay County",0.25,0,0.75,14.8631539081041,60614.75,91.0173525873624,30.4325414502945,20.548677030886,519.383092658504,13815,FALSE
"Illinois","Clinton County",0.125,0,0.375,8.89681719838639,80036.875,88.819218540003,20.4915502554651,20.420509409804,539.203340212796,37762,FALSE
"Illinois","Coles County",0.833333333333333,0.5,0.75,22.643938754929,60548.4166666667,80.1266945152699,33.3256387673687,15.7636961836615,497.52578397318,53873,FALSE
"Illinois","Cook County",0.998477929984779,0.0388127853881279,0.518264840182648,17.1402302677307,83041.7601532567,52.2141299319534,17.2743054275942,12.9996399118498,294.222392069873,5194675,FALSE
"Illinois","Crawford County",0.333333333333333,0.166666666666667,0.5,11.5788454142419,65297,87.3934673351322,25.922891628513,18.0631361639251,464.591547248061,19817,FALSE
"Illinois","Cumberland County",0,0,0.333333333333333,14.4437076346546,66996.6666666667,77.3247263586483,21.5595429012864,18.1098958036979,432.48300623028,11048,FALSE
"Illinois","De Witt County",0.4,0,0.4,11.2071420586973,69945.8,74.9160460787379,19.1922981951142,17.0236563550798,416.168463104034,16561,FALSE
"Illinois","DeKalb County",0.714285714285714,0.238095238095238,0.333333333333333,17.4002373407945,74517.0952380952,86.9674853041988,29.4723430841305,19.3979356894448,394.307442465764,105160,FALSE
"Illinois","Douglas County",0.4,0.2,0.4,11.8066545167764,66012,72.4616731561541,23.0126478768605,18.4720187763114,449.080108816906,19980,FALSE
"Illinois","DuPage County",0.986111111111111,0,0.0601851851851852,6.6881226022178,113486.611111111,70.6136094634296,10.9393915361415,17.4821020910962,347.798834062459,916924,FALSE
"Illinois","Edgar County",0.4,0.4,0.4,11.9806649268847,62650.6,89.0354966533894,27.440368844795,19.4223450744233,575.152171002226,18576,FALSE
"Illinois","Edwards County",0,0.333333333333333,0.666666666666667,10.3045728905366,65788.6666666667,68.9059077333482,18.7903127687152,15.8338029555319,263.589256846053,6721,FALSE
"Illinois","Effingham County",0.375,0.25,0.375,11.9725053933508,70741.875,77.716963421435,18.6335490210661,19.4765083504535,496.238070965418,34242,FALSE
"Illinois","Fayette County",0.285714285714286,0.714285714285714,1,18.4535605968798,52700.7142857143,97.4874191343924,42.5082080866865,22.6425138609452,478.096402717414,22140,FALSE
"Illinois","Ford County",0.4,0.2,0.4,16.0202963313702,65909.6,83.3770805301401,26.0150275187663,19.6647983371377,410.860547112301,14081,FALSE
"Illinois","Franklin County",0.583333333333333,0.25,0.75,20.2248675111773,52963.3333333333,80.4181122491375,32.7553452275494,18.0171019639096,504.966889149945,39561,FALSE
"Illinois","Fulton County",0.25,0.166666666666667,0.583333333333333,16.2301992978931,62009.6666666667,77.3554475144653,27.0022758883508,16.1406011171845,411.718241596586,37069,FALSE
"Illinois","Gallatin County",0,0.5,0.5,18.834340151543,53885.5,100.000000227453,41.5094581860314,21.1690928542595,572.499999522228,5589,FALSE
"Illinois","Greene County",0.4,0,0.8,15.627871097489,54074.2,67.3500248583574,23.1504216809688,14.8792166008488,342.049946755943,13886,FALSE
"Illinois","Grundy County",0.5,0.1,0.1,8.79697535706362,85009.9,87.4823249307466,18.3536731169056,23.5901273649814,457.784948283597,50063,FALSE
"Illinois","Hamilton County",0.333333333333333,0,0.333333333333333,9.37178766702455,64697.3333333333,80.0606261131894,22.0485128558953,18.4423869943372,412.300034240045,8457,FALSE
"Illinois","Hancock County",0.285714285714286,0.428571428571429,0.571428571428571,11.7383353036773,64842,92.8218263916155,29.5619601760756,20.3670817476452,496.892769350062,19104,FALSE
"Illinois","Hardin County",0,0,0.5,16.3778720626632,60196.5,84.7608394740297,32.1761456930878,16.6018008859848,371.942426596164,4320,FALSE
"Illinois","Henderson County",0,0,0.666666666666667,8.06140027634611,61601.3333333333,77.7278596149072,24.3652677005216,15.2361670516785,377.402011645539,7331,FALSE
"Illinois","Henry County",0.461538461538462,0.153846153846154,0.307692307692308,12.8792345287662,69995.0769230769,81.3358287720864,21.7553142763222,19.3173949811315,523.126780551497,50486,FALSE
"Illinois","Iroquois County",0.111111111111111,0.333333333333333,0.555555555555556,13.6277480874631,64892.6666666667,92.2348702523004,31.404451148697,21.3748431087151,576.602125218713,29718,FALSE
"Illinois","Jackson County",0.642857142857143,0.5,0.785714285714286,29.0795363587619,53217.4285714286,82.6834334611087,38.6315604267561,16.0180932281828,436.676647264746,60218,FALSE
"Illinois","Jasper County",0.333333333333333,0.333333333333333,0.333333333333333,13.6696245598047,63795.3333333333,90.5846502558611,24.7321888988964,20.7869669372765,511.958901831634,9698,FALSE
"Illinois","Jefferson County",0.545454545454545,0.363636363636364,0.636363636363636,20.5422469160535,56484.1818181818,79.079844862204,29.4867463309124,17.3321197258488,484.092037311229,38827,FALSE
"Illinois","Jersey County",0.166666666666667,0,0.333333333333333,10.4348327250234,75975,97.5600921462014,23.6629424282054,22.3860187781245,548.600012395171,22985,FALSE
"Illinois","Jo Daviess County",0.166666666666667,0.166666666666667,0.333333333333333,8.19522894167146,73002.1666666667,89.8898746012803,21.4863489544306,17.8447960873002,693.399702624281,22678,FALSE
"Illinois","Johnson County",0,0,0.5,33.4870895732762,62278,87.4902167037392,45.6898836509277,13.9408947796196,454.032128462462,12582,FALSE
"Illinois","Kane County",0.926829268292683,0.0609756097560976,0.378048780487805,10.8027153680654,87185.3292682927,69.7844739901926,16.8245765187472,19.8365170612793,434.460558043933,515269,FALSE
"Illinois","Kankakee County",0.586206896551724,0.172413793103448,0.482758620689655,16.5688467392503,67483.5517241379,84.7073445151795,28.1137097780409,21.8500628457913,425.499096548614,113449,FALSE
"Illinois","Kendall County",0.7,0.1,0.1,5.61927293450236,94885.1,86.9810693049896,16.0440799091093,26.5534396080528,712.628142716355,114736,FALSE
"Illinois","Knox County",0.6875,0.25,0.5625,18.7250228321504,58910.625,76.959122855204,25.952256939435,16.3211520749311,473.68336782897,52919,FALSE
"Illinois","LaSalle County",0.607142857142857,0.178571428571429,0.357142857142857,13.9088786778436,68444.7142857143,75.7975803379382,22.2284826915994,17.7202759470268,493.767125188682,113924,FALSE
"Illinois","Lake County",0.927631578947368,0.0526315789473684,0.217105263157895,8.87694711951143,114667.602649007,75.598114202566,14.6896226988119,20.5467150198269,360.309868630929,703462,FALSE
"Illinois","Lawrence County",0.6,0.2,0.8,17.3578750841102,56481.6,75.2750945424613,26.8213435932222,14.7628991873421,414.693686016743,16833,FALSE
"Illinois","Lee County",0.333333333333333,0.111111111111111,0.111111111111111,10.8317464358546,74783.3333333333,88.762021524881,24.0040870268605,19.5276185992054,527.792815730776,36031,FALSE
"Illinois","Livingston County",0.4,0.2,0.2,13.9392395250229,69136.4,82.1134880666346,25.3504282768868,18.8734431413137,472.438272406941,38950,FALSE
"Illinois","Logan County",0.375,0,0.125,8.26092269414286,73599.625,88.762781563769,21.7411373477868,17.9990993583451,537.246841977764,30305,FALSE
"Illinois","Macon County",0.852941176470588,0.117647058823529,0.5,19.4866757937044,60370.8529411765,82.4428321188172,29.4222911179163,19.2752522620951,443.289067869452,110768,FALSE
"Illinois","Macoupin County",0.307692307692308,0.0769230769230769,0.384615384615385,12.8905655845166,68076.8461538462,82.4641899822562,24.49909002544,18.5141940948681,493.872947027227,47765,FALSE
"Illinois","Madison County",0.819672131147541,0.262295081967213,0.442622950819672,15.4852661220606,71305.737704918,85.5643624538469,26.7677020584075,19.7320980411183,534.201339836062,269282,FALSE
"Illinois","Marion County",0.5,0.416666666666667,0.583333333333333,18.7248135102368,57340.0833333333,86.1534147648096,34.4018979455312,20.2235177991651,489.129106059325,39437,FALSE
"Illinois","Marshall County",0,0,0,11.0341157024024,70246,79.0550271706063,21.060550402754,16.9948875777925,378.154936320672,12640,FALSE
"Illinois","Mason County",0.166666666666667,0.333333333333333,0.666666666666667,15.2965853232311,57780.1666666667,87.4668513768606,32.1705371559691,18.8054680041589,407.243492533096,14666,FALSE
"Illinois","Massac County",0.5,0.25,0.75,19.3398470621688,54151.5,73.9545845206956,28.843003764403,16.6267505030127,572.274252034727,15429,FALSE
"Illinois","McDonough County",0.7,0.5,0.6,27.1486089305438,69948.2222222222,87.4931452903662,31.7139735257546,14.9877230655579,403.798048714288,32612,FALSE
"Illinois","McHenry County",0.788461538461538,0.0384615384615385,0.0769230769230769,7.30598748487137,97078.8461538462,86.3975558445909,15.0124183542915,23.3353922910813,534.069252647029,308760,FALSE
"Illinois","McLean County",0.780487804878049,0.195121951219512,0.463414634146341,17.5195735572633,83944.3,75.4731479913197,22.4494783910396,16.9755098136613,328.534142199959,169572,FALSE
"Illinois","Menard County",0.333333333333333,0,0,9.86769859870942,85930.6666666667,90.5201354015264,21.2597150414769,20.6820629268553,580.70307923288,12705,FALSE
"Illinois","Mercer County",0.25,0.25,0.25,11.8520809797171,70746.5,95.8084865271928,24.5628912824591,21.6519271099884,701.23109632881,16434,FALSE
"Illinois","Monroe County",0.5,0,0,4.57359130275317,100227.166666667,91.6403655940104,12.9604772626348,22.6967411903355,674.284332573376,32957,FALSE
"Illinois","Montgomery County",0.375,0.5,0.625,16.5318873930214,63567.25,90.5895688685642,32.5873536935109,19.5187686037808,579.043985102652,30104,FALSE
"Illinois","Morgan County",0.6,0.5,0.5,15.3812755181205,60451.6,88.2060352369537,29.893665639843,19.8099378987877,504.781594997108,35547,FALSE
"Illinois","Moultrie County",0.25,0,0.25,9.43749334600026,69661.5,85.6079532421909,23.6676942415176,21.5122744222335,526.057810232643,14846,FALSE
"Illinois","Ogle County",0.363636363636364,0.181818181818182,0.181818181818182,9.91278189677558,74160.0909090909,81.610672082692,21.7158997328798,20.3646114708397,575.588838975167,53497,FALSE
"Illinois","Peoria County",0.8125,0.333333333333333,0.5625,21.2543030247497,64236.4791666667,81.4486690656643,33.2076464562402,20.166979190015,435.54033635493,186494,FALSE
"Illinois","Perry County",0.333333333333333,0.333333333333333,0.666666666666667,15.5427579173739,62564,93.9099183425029,31.99387746737,21.006885989725,503.969493352517,22350,FALSE
"Illinois","Piatt County",0.25,0,0.25,5.71837868289839,77489,91.6720036433173,18.5545563193911,22.3650606063186,595.096361111982,16729,FALSE
"Illinois","Pike County",0.2,0.8,1,14.2176717478614,53952.4,82.6716830850732,32.6279339462551,19.6014796434926,485.740168683979,16430,FALSE
"Illinois","Pope County",0,0,0.5,13.383992524792,63476,87.708712740133,31.0192613728935,15.7553354869012,426.402496844911,4470,FALSE
"Illinois","Pulaski County",0,1,1,18.8672308993019,47505.5,87.2919423648167,44.1301936955448,19.0737050036052,507.080108660701,6161,FALSE
"Illinois","Putnam County",0,0,0,8.81996652106301,77964,99.9617158200352,22.8304169274329,21.2941470523443,534.394578027869,6006,FALSE
"Illinois","Randolph County",0.333333333333333,0.111111111111111,0.333333333333333,13.093255794189,68325.3333333333,86.1035259206493,28.1481007992836,17.909379348042,487.256109867,33476,FALSE
"Illinois","Richland County",0.6,0,0.6,15.9266582096585,60867,66.5729424567261,24.0294521691335,14.5320124860205,421.819496824498,16233,FALSE
"Illinois","Rock Island County",0.875,0.25,0.55,16.2648317678532,63874.075,72.6619816153016,24.8409565483299,17.1917587023984,423.968450286315,147546,FALSE
"Illinois","Saline County",0.555555555555556,0.333333333333333,0.777777777777778,22.5819595048604,52229.2222222222,82.6873801733035,35.3589549082374,18.879218147127,425.280262306305,24913,FALSE
"Illinois","Sangamon County",0.830188679245283,0.0943396226415094,0.490566037735849,18.6654507616905,71290.6538461538,75.8634627804845,23.9662800118899,17.9394575178766,398.862986623943,197465,FALSE
"Illinois","Schuyler County",0.333333333333333,0.333333333333333,0.666666666666667,20.1734154875265,62063.6666666667,87.0142497968841,30.8102519831706,18.3053812607846,364.906251489727,7544,FALSE
"Illinois","Scott County",0,0,0,14.2966256883456,67279.5,100.000000256864,30.1062181564769,23.8128284575522,483.000003074308,5355,FALSE
"Illinois","Shelby County",0.166666666666667,0.166666666666667,0.666666666666667,11.0660971805058,62603.3333333333,91.7482363524702,28.323076601469,21.0258068932337,616.143500798616,22363,FALSE
"Illinois","St. Clair County",0.833333333333333,0.333333333333333,0.5,19.9021081790482,65978.9833333333,79.2721673821429,29.3490330949792,20.9188588580507,442.866056159305,270056,FALSE
"Illinois","Stark County",0,0,0,16.0041196778859,64297,100.000000109766,31.911247353958,23.5643577615598,597.00000217884,5994,FALSE
"Illinois","Stephenson County",0.461538461538462,0,0.461538461538462,15.0009355143296,60156.0769230769,73.2332866428428,22.1016096423104,15.7711495646763,526.34791740972,47711,FALSE
"Illinois","Tazewell County",0.7,0.1,0.266666666666667,8.90011090489125,76339.3,85.8315880300396,21.078190541523,20.0274785165483,603.048574098173,135394,FALSE
"Illinois","Union County",0.4,0.2,0.6,17.4408820572812,60446,80.6283341272222,28.3325074790032,17.3431440561226,510.163840254976,17808,FALSE
"Illinois","Vermilion County",0.583333333333333,0.25,0.666666666666667,20.6199454311563,55394.9166666667,79.7833414937668,30.1819812889045,19.6196261324846,440.815692319881,81625,FALSE
"Illinois","Wabash County",0.75,0.25,0.5,12.1089246279701,64101.25,66.0419761831959,20.1613359053494,14.4633215532334,354.477342354554,11947,FALSE
"Illinois","Warren County",0.4,0.2,0.6,11.6366811361036,64472.4,76.4172711015785,19.1504967500676,16.1384881125413,424.5244300488,17707,FALSE
"Illinois","Washington County",0.25,0,0,8.3357360953851,75697,74.1866525861391,16.9693147195905,16.324470942291,449.834215020524,14716,FALSE
"Illinois","Wayne County",0.4,0.4,0.8,13.9573425251935,59311,81.6793963498633,27.9652187837651,18.6969074670937,506.229694795826,16760,FALSE
"Illinois","White County",0.4,0,0.6,13.7026046944449,59882.6,76.9793995749587,27.6740840190485,16.0001470533658,495.450960369429,14665,FALSE
"Illinois","Whiteside County",0.611111111111111,0.222222222222222,0.277777777777778,10.7918192000871,67339.8333333333,81.7885732070035,23.6872440596004,18.959894418465,457.579300494259,58498,FALSE
"Illinois","Will County",0.900662251655629,0.105960264900662,0.264900662251656,8.35203175023815,92602.9466666667,79.4788326851667,16.3581789289481,22.1297103329347,330.238698962754,677560,FALSE
"Illinois","Williamson County",0.6,0.333333333333333,0.4,15.7715932037395,63608.1333333333,89.4267590400483,30.4843825274758,20.1019029407352,624.557665633719,66357,FALSE
"Illinois","Winnebago County",0.896103896103896,0.142857142857143,0.558441558441558,19.7405716975326,61978.8266666667,72.4955498235719,26.953086798805,17.0490469541173,397.973351814666,295266,FALSE
"Illinois","Woodford County",0.333333333333333,0,0,7.7715084753914,82373.4444444444,81.377204021821,17.9533201359396,20.7223739497131,513.078372991083,38664,FALSE
"Indiana","Adams County",0.428571428571429,0.142857142857143,0.428571428571429,15.5329242655217,63514.8571428571,93.1667145564532,31.750632799592,28.5963048187202,620.497416309996,34387,FALSE
"Indiana","Allen County",0.864583333333333,0.208333333333333,0.427083333333333,17.3385640103062,63019.4086021505,81.9791791311953,29.7671946642302,21.3495525503927,358.828264581621,355329,FALSE
"Indiana","Bartholomew County",0.733333333333333,0.266666666666667,0.266666666666667,12.6144776150443,75374,86.2429472502209,24.8526222852215,21.8881116589978,612.076574149786,76794,FALSE
"Indiana","Benton County",0,0,0.666666666666667,16.6808544663145,55574,85.6486176144948,33.6785592884771,22.0943628532068,387.907969254346,8854,FALSE
"Indiana","Blackford County",0.5,0.25,0.5,12.7975630571316,53719,72.6320906918666,27.9364340731446,16.2814982040946,405.257752153019,12766,FALSE
"Indiana","Boone County",0.5,0,0,6.01431775646737,98419.1,83.4368268906702,14.1719241397912,23.2418711253654,513.866667775319,56640,FALSE
"Indiana","Brown County",0,0,0,9.55868139838308,75245.25,98.6067652100858,26.6417233553319,20.8130749150293,623.35051434791,15242,FALSE
"Indiana","Carroll County",0.142857142857143,0,0.142857142857143,10.0046767311889,70632.7142857143,84.0950554224268,23.1419795670866,20.3220327669261,369.545843664276,20155,FALSE
"Indiana","Cass County",0.454545454545455,0.181818181818182,0.363636363636364,14.4486430224572,59326,79.2099031796577,28.7199621876171,20.2397492798223,415.834486331073,38966,FALSE
"Indiana","Clark County",0.692307692307692,0.115384615384615,0.269230769230769,11.250759152892,66174.3461538462,73.1755416413788,21.2112434936916,17.4475838747542,418.577364321423,110232,FALSE
